"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.940235817E1,-2.353736305E1,-3.764381790E1,-5.903503418E1,7.386609335E1
1.941237917E1,-2.341420937E1,-3.767207336E1,-5.852868652E1,7.343716673E1
1.942239917E1,-2.334357262E1,-3.767048645E1,-5.909515381E1,7.386626521E1
1.943242017E1,-2.340082932E1,-3.776692581E1,-5.873052979E1,7.364247841E1
1.944244117E1,-2.358955574E1,-3.780286026E1,-5.859173584E1,7.361056237E1
1.945246217E1,-2.351111794E1,-3.775856400E1,-5.924926758E1,7.408749915E1
1.946248217E1,-2.336876106E1,-3.775790024E1,-5.871551514E1,7.361568951E1
1.947250317E1,-2.347520638E1,-3.768059921E1,-5.904956055E1,7.387667746E1
1.948252417E1,-2.347885704E1,-3.758924866E1,-5.869958496E1,7.355167991E1
1.949254417E1,-2.349374771E1,-3.763751221E1,-5.888519287E1,7.372926452E1
1.950256517E1,-2.354926872E1,-3.766667175E1,-5.937176514E1,7.415087804E1
1.951258617E1,-2.355367470E1,-3.770538330E1,-5.908666992E1,7.394393879E1
1.952260617E1,-2.342430878E1,-3.762273026E1,-5.928271484E1,7.401762191E1
1.953262717E1,-2.346263504E1,-3.771958923E1,-5.888250732E1,7.375915078E1
1.954264817E1,-2.353448677E1,-3.764780807E1,-5.912524414E1,7.393932658E1
1.955266817E1,-2.330821228E1,-3.764640808E1,-5.907208252E1,7.382435732E1
1.956268917E1,-2.328228188E1,-3.760591125E1,-5.858801270E1,7.340861286E1
1.957271017E1,-2.330716896E1,-3.773208237E1,-5.903271484E1,7.383627555E1
1.958273017E1,-2.339818573E1,-3.772032166E1,-5.898425293E1,7.382032142E1
1.959275117E1,-2.339363480E1,-3.768278503E1,-5.926245117E1,7.402224366E1
1.960277217E1,-2.342600250E1,-3.773987961E1,-5.865130615E1,7.357344507E1
1.961279217E1,-2.344133949E1,-3.771655655E1,-5.925433350E1,7.404803220E1
1.962281317E1,-2.341599083E1,-3.762231827E1,-5.864660645E1,7.350627120E1
1.963283417E1,-2.344490814E1,-3.756343842E1,-5.887475586E1,7.366758107E1
1.964285417E1,-2.333028984E1,-3.754990005E1,-5.902160645E1,7.374176188E1
1.965287517E1,-2.330326843E1,-3.755595016E1,-5.866131592E1,7.344822461E1
1.966289617E1,-2.328837395E1,-3.752852249E1,-5.883410645E1,7.356759098E1
1.967291617E1,-2.352281189E1,-3.755454636E1,-5.864270020E1,7.350260483E1
1.968293717E1,-2.335326004E1,-3.757591629E1,-5.898052979E1,7.372941837E1
1.969295817E1,-2.334949684E1,-3.763171768E1,-5.867687988E1,7.351408988E1
1.970297817E1,-2.338052940E1,-3.765341949E1,-5.834777832E1,7.327272610E1
1.971299917E1,-2.338986397E1,-3.767932129E1,-5.897430420E1,7.378879010E1
1.972302017E1,-2.333133698E1,-3.772235489E1,-5.843481445E1,7.336180807E1
1.973304017E1,-2.342812920E1,-3.768443298E1,-5.872998047E1,7.360845286E1
1.974306117E1,-2.348532486E1,-3.767872620E1,-5.857604980E1,7.350102382E1
1.975308217E1,-2.341205978E1,-3.768116379E1,-5.863140869E1,7.352303539E1
1.976310217E1,-2.349816132E1,-3.772363281E1,-5.907031250E1,7.392251265E1
1.977312317E1,-2.363753700E1,-3.773946381E1,-5.831292725E1,7.337164144E1
1.978314417E1,-2.362845421E1,-3.764839935E1,-5.891210938E1,7.379933911E1
1.979316517E1,-2.358092690E1,-3.763862610E1,-5.877014160E1,7.366583897E1
1.980318517E1,-2.364865875E1,-3.758906174E1,-5.858569336E1,7.351516911E1
1.981320617E1,-2.344025040E1,-3.772366333E1,-5.904895020E1,7.388706675E1
1.982322717E1,-2.334200859E1,-3.772301102E1,-5.851013184E1,7.342554360E1
1.983324717E1,-2.352214050E1,-3.763809586E1,-5.882409668E1,7.368983447E1
1.984326817E1,-2.335764313E1,-3.768051529E1,-5.870336914E1,7.356280496E1
1.985328917E1,-2.332001305E1,-3.764580536E1,-5.891973877E1,7.370593793E1
1.986330917E1,-2.338046455E1,-3.756579208E1,-5.899005127E1,7.374049774E1
1.987333017E1,-2.346090508E1,-3.762735748E1,-5.844555664E1,7.336290063E1
1.988335117E1,-2.341212654E1,-3.759407425E1,-5.898583984E1,7.376158478E1
1.989337117E1,-2.350003433E1,-3.768150330E1,-5.856817627E1,7.350087466E1
1.990339217E1,-2.344221306E1,-3.770419312E1,-5.888128662E1,7.374380954E1
1.991341317E1,-2.334175682E1,-3.755191040E1,-5.892773438E1,7.367130693E1
1.992343317E1,-2.334719086E1,-3.756446838E1,-5.843750000E1,7.328793906E1
1.993345417E1,-2.326766586E1,-3.753367996E1,-5.888256836E1,7.360243381E1
1.994347517E1,-2.330530930E1,-3.752906799E1,-5.854974365E1,7.334603512E1
1.995349517E1,-2.342481232E1,-3.751892090E1,-5.883520508E1,7.360687885E1
1.996351617E1,-2.349721527E1,-3.755961227E1,-5.870611572E1,7.354761467E1
1.997353717E1,-2.352689362E1,-3.757905197E1,-5.811444092E1,7.309574621E1
1.998355717E1,-2.351670647E1,-3.750500488E1,-5.849414062E1,7.335683582E1
1.999357817E1,-2.355557060E1,-3.749169540E1,-5.828167725E1,7.319321030E1
2.000359917E1,-2.352566528E1,-3.745533371E1,-5.863262939E1,7.344483767E1
2.001361917E1,-2.355289268E1,-3.755698013E1,-5.887585449E1,7.369960483E1
2.002364017E1,-2.346345711E1,-3.764722443E1,-5.857257080E1,7.347512080E1
2.003366117E1,-2.356329536E1,-3.760678101E1,-5.876660156E1,7.364110486E1
2.004368117E1,-2.354384422E1,-3.773743057E1,-5.858636475E1,7.355806143E1
2.005370217E1,-2.356834984E1,-3.762263107E1,-5.899499512E1,7.383318313E1
2.006372317E1,-2.354506493E1,-3.767127991E1,-5.851538086E1,7.346798765E1
2.007374317E1,-2.341719437E1,-3.762542725E1,-5.843078613E1,7.333617481E1
2.008376417E1,-2.340445518E1,-3.767503738E1,-5.893023682E1,7.375601518E1
2.009378517E1,-2.354973412E1,-3.771259308E1,-5.816455078E1,7.321164266E1
2.010380517E1,-2.345205688E1,-3.753830719E1,-5.871472168E1,7.352919162E1
2.011382617E1,-2.345269203E1,-3.765199661E1,-5.876440430E1,7.362714734E1
2.012384717E1,-2.346435738E1,-3.755563354E1,-5.861523438E1,7.346255767E1
2.013386817E1,-2.345898819E1,-3.758613968E1,-5.908233643E1,7.384960731E1
2.014388817E1,-2.335997009E1,-3.763813400E1,-5.852136230E1,7.339664284E1
2.015390917E1,-2.351291656E1,-3.760946655E1,-5.900103760E1,7.381362786E1
2.016393017E1,-2.348434639E1,-3.761995316E1,-5.865246582E1,7.353153846E1
2.017395017E1,-2.349333191E1,-3.771470642E1,-5.879211426E1,7.369429030E1
2.018397117E1,-2.360706902E1,-3.763816071E1,-5.882714844E1,7.371945633E1
2.019399217E1,-2.345246887E1,-3.774446106E1,-5.867706299E1,7.360475771E1
2.020401217E1,-2.350318718E1,-3.768333817E1,-5.892169189E1,7.378481930E1
2.021403317E1,-2.351621437E1,-3.763774490E1,-5.876397705E1,7.363977987E1
2.022405417E1,-2.348814583E1,-3.756772232E1,-5.894250488E1,7.373768125E1
2.023407417E1,-2.347278595E1,-3.756017685E1,-5.912933350E1,7.387839092E1
2.024409517E1,-2.357394600E1,-3.758216095E1,-5.853295898E1,7.344560599E1
2.025411617E1,-2.353532982E1,-3.757726288E1,-5.916754150E1,7.393754393E1
2.026413521E1,-2.346275330E1,-3.762055588E1,-5.852276611E1,7.342153070E1
2.027415621E1,-2.356208420E1,-3.774784851E1,-5.922381592E1,7.407787963E1
2.028417721E1,-2.357721329E1,-3.773146057E1,-5.904681396E1,7.393290433E1
2.029419721E1,-2.364893532E1,-3.784457016E1,-5.855151367E1,7.361904228E1
2.030421821E1,-2.366662979E1,-3.751737213E1,-5.886791992E1,7.370952837E1
2.031423921E1,-2.361341858E1,-3.763646698E1,-5.836285400E1,7.335066401E1
2.032425921E1,-2.356181526E1,-3.760319901E1,-5.902557373E1,7.384563676E1
2.033428021E1,-2.354343796E1,-3.770680618E1,-5.915661621E1,7.399731039E1
2.034430121E1,-2.354223633E1,-3.768425751E1,-5.888726807E1,7.377025482E1
2.035432121E1,-2.355124855E1,-3.763405609E1,-5.904309082E1,7.387198427E1
2.036434221E1,-2.372828484E1,-3.762884140E1,-5.853546143E1,7.352116328E1
2.037436321E1,-2.358228111E1,-3.773133087E1,-5.900616455E1,7.390199434E1
2.038438321E1,-2.360731316E1,-3.775584030E1,-5.878887939E1,7.374917662E1
2.039440421E1,-2.363147926E1,-3.774629974E1,-5.876440430E1,7.373252450E1
2.040442521E1,-2.361798668E1,-3.760128403E1,-5.905767822E1,7.388826167E1
2.041444521E1,-2.359030724E1,-3.771839142E1,-5.850482178E1,7.349825724E1
2.042446621E1,-2.362664986E1,-3.765700150E1,-5.878314209E1,7.370024518E1
2.043448721E1,-2.357259941E1,-3.766184235E1,-5.838800049E1,7.337056912E1
2.044450721E1,-2.348963165E1,-3.769706345E1,-5.899401855E1,7.384528159E1
2.045452821E1,-2.364207458E1,-3.769491196E1,-5.877728271E1,7.371989583E1
2.046454921E1,-2.364879417E1,-3.777878952E1,-5.927593994E1,7.416292510E1
2.047456921E1,-2.364879417E1,-3.777878952E1,-5.927593994E1,7.416292510E1
2.048459021E1,-2.354619598E1,-3.769837189E1,-5.861376953E1,7.356061832E1
2.049461121E1,-2.347774315E1,-3.759813309E1,-5.910931396E1,7.388325272E1
2.050463221E1,-2.345305443E1,-3.763534927E1,-5.834936523E1,7.328788236E1
2.051465221E1,-2.353621483E1,-3.755966187E1,-5.865277100E1,7.351754317E1
2.052467321E1,-2.359783936E1,-3.759040833E1,-5.843096924E1,7.337625629E1
2.053469421E1,-2.355959702E1,-3.756432724E1,-5.898016357E1,7.378884054E1
2.054471421E1,-2.341846275E1,-3.762041092E1,-5.923089600E1,7.397309481E1
2.055473521E1,-2.347532654E1,-3.773513031E1,-5.847485352E1,7.344616742E1
2.056475621E1,-2.361627007E1,-3.775017548E1,-5.894085693E1,7.387034978E1
2.057477621E1,-2.354573822E1,-3.771337891E1,-5.855725098E1,7.352314179E1
2.058479721E1,-2.353785896E1,-3.766299820E1,-5.914068604E1,7.396048257E1
2.059481821E1,-2.365347481E1,-3.762052917E1,-5.912786865E1,7.396550505E1
2.060483821E1,-2.360623550E1,-3.770332336E1,-5.851684570E1,7.350521191E1
2.061485921E1,-2.357441902E1,-3.761597061E1,-5.895288086E1,7.379808018E1
2.062488021E1,-2.360088539E1,-3.763370132E1,-5.857312012E1,7.351263610E1
2.063490021E1,-2.364291191E1,-3.764892578E1,-5.893255615E1,7.382055995E1
2.064492121E1,-2.358050919E1,-3.769326401E1,-5.907543945E1,7.393733909E1
2.065494221E1,-2.357828140E1,-3.773060608E1,-5.868725586E1,7.364596384E1
2.066496221E1,-2.357272530E1,-3.768643570E1,-5.901580811E1,7.388373583E1
2.067498321E1,-2.365732574E1,-3.780518341E1,-5.865490723E1,7.368377770E1
2.068500421E1,-2.348578835E1,-3.775658798E1,-5.907135010E1,7.393623329E1
2.069502421E1,-2.349985504E1,-3.770753098E1,-5.912194824E1,7.395610754E1
2.070504521E1,-2.357514000E1,-3.766848373E1,-5.872521973E1,7.364342010E1
2.071506621E1,-2.345162392E1,-3.769253159E1,-5.886535645E1,7.372812076E1
2.072508621E1,-2.341834831E1,-3.777842712E1,-5.867028809E1,7.360591890E1
2.073510721E1,-2.349258041E1,-3.758976364E1,-5.902935791E1,7.381975860E1
2.074512821E1,-2.356072426E1,-3.764347839E1,-5.859289551E1,7.352051821E1
2.075514821E1,-2.352497101E1,-3.761971283E1,-5.845184326E1,7.338450133E1
2.076516921E1,-2.358512688E1,-3.762717056E1,-5.902227783E1,7.386265264E1
2.077519021E1,-2.340419769E1,-3.767795563E1,-5.839080811E1,7.332715241E1
2.078521021E1,-2.331304741E1,-3.769837189E1,-5.902160645E1,7.381202781E1
2.079523121E1,-2.357205582E1,-3.767216492E1,-5.866766357E1,7.359842780E1
2.080525221E1,-2.366430664E1,-3.768617630E1,-5.835076904E1,7.338296492E1
2.081527221E1,-2.363855934E1,-3.767044067E1,-5.900885010E1,7.389105479E1
2.082529321E1,-2.351317406E1,-3.755868912E1,-5.865539551E1,7.351176712E1
2.083531421E1,-2.343692398E1,-3.763620758E1,-5.909838867E1,7.388093848E1
2.084533521E1,-2.335475922E1,-3.762185669E1,-5.871789551E1,7.354345744E1
2.085535521E1,-2.343955231E1,-3.766981888E1,-5.877520752E1,7.364070128E1
2.086537621E1,-2.338511086E1,-3.760694885E1,-5.893383789E1,7.371799821E1
2.087539721E1,-2.338873100E1,-3.755899048E1,-5.845367432E1,7.331127161E1
2.088541721E1,-2.345148087E1,-3.771916962E1,-5.892218018E1,7.378706545E1
2.089543821E1,-2.336776543E1,-3.771158600E1,-5.843316650E1,7.336655319E1
2.090545921E1,-2.336243248E1,-3.766286850E1,-5.884106445E1,7.366522776E1
2.091547921E1,-2.345770645E1,-3.774097061E1,-5.903723145E1,7.389208044E1
2.092550021E1,-2.329354095E1,-3.770587921E1,-5.845758057E1,7.335946499E1
2.093552121E1,-2.353361320E1,-3.772543335E1,-5.906591797E1,7.393119732E1
2.094554121E1,-2.347311020E1,-3.771343231E1,-5.841522217E1,7.338683847E1
2.095556221E1,-2.352091599E1,-3.762957764E1,-5.880004883E1,7.366589675E1
2.096558321E1,-2.341761208E1,-3.765056610E1,-5.905419922E1,7.384678821E1
2.097560321E1,-2.332441902E1,-3.768603516E1,-5.881250000E1,7.364221564E1
2.098562421E1,-2.343552399E1,-3.771778488E1,-5.906018066E1,7.389154228E1
2.099564521E1,-2.326600647E1,-3.774403763E1,-5.843225098E1,7.335016965E1
2.100566521E1,-2.342856979E1,-3.768791199E1,-5.879943848E1,7.366580318E1
2.101568621E1,-2.341084862E1,-3.770058060E1,-5.911462402E1,7.391847119E1
2.102570721E1,-2.337344933E1,-3.766337204E1,-5.875250244E1,7.359826268E1
2.103572721E1,-2.343457603E1,-3.760067368E1,-5.875817871E1,7.359017312E1
2.104574821E1,-2.335518074E1,-3.753128433E1,-5.852081299E1,7.333994358E1
2.105576921E1,-2.339210701E1,-3.753540802E1,-5.888256836E1,7.364274833E1
2.106578921E1,-2.341207123E1,-3.762158203E1,-5.855126953E1,7.342860258E1
2.107581021E1,-2.338942528E1,-3.770840836E1,-5.871551514E1,7.359688168E1
2.108583121E1,-2.335159683E1,-3.767321014E1,-5.923986816E1,7.398601096E1
2.109585121E1,-2.346971703E1,-3.761781693E1,-5.858630371E1,7.347300695E1
2.110587221E1,-2.353412819E1,-3.757758713E1,-5.900610352E1,7.380820074E1
2.111589321E1,-2.344572449E1,-3.774020386E1,-5.873211670E1,7.364432440E1
2.112591321E1,-2.343147850E1,-3.758824158E1,-5.819769287E1,7.313604819E1
2.113593421E1,-2.332568741E1,-3.754142380E1,-5.864300537E1,7.343329131E1
2.114595521E1,-2.337658691E1,-3.761862183E1,-5.833801270E1,7.324581387E1
2.115597521E1,-2.343957138E1,-3.755997086E1,-5.885559082E1,7.364879828E1
2.116599621E1,-2.334409142E1,-3.761425400E1,-5.879980469E1,7.360160147E1
2.117601721E1,-2.329912376E1,-3.764205933E1,-5.861657715E1,7.345527153E1
2.118603821E1,-2.326266098E1,-3.766310501E1,-5.904235840E1,7.379472176E1
2.119605821E1,-2.323523140E1,-3.761286545E1,-5.896911621E1,7.370183371E1
2.120607921E1,-2.331613922E1,-3.761320496E1,-5.918157959E1,7.389759738E1
2.121610021E1,-2.325642395E1,-3.765771866E1,-5.870385742E1,7.351943896E1
2.122612021E1,-2.326862717E1,-3.763554382E1,-5.915557861E1,7.387317274E1
2.123614121E1,-2.321676826E1,-3.772372437E1,-5.913787842E1,7.388766049E1
2.124616221E1,-2.324233246E1,-3.762977982E1,-5.856616211E1,7.339074663E1
2.125618242E1,-2.334915161E1,-3.755312347E1,-5.890435791E1,7.365557239E1
2.126620342E1,-2.322010231E1,-3.756880569E1,-5.844000244E1,7.325177266E1
2.127622442E1,-2.325796318E1,-3.755718613E1,-5.889636230E1,7.362239180E1
2.128624442E1,-2.324594688E1,-3.762524033E1,-5.918164062E1,7.388165769E1
2.129626542E1,-2.325864792E1,-3.763938904E1,-5.872393799E1,7.352679242E1
2.130628642E1,-2.339491463E1,-3.762012100E1,-5.858135986E1,7.344638356E1
2.131630642E1,-2.330627441E1,-3.760919189E1,-5.907531738E1,7.380736322E1
2.132632742E1,-2.337504578E1,-3.757396317E1,-5.911889648E1,7.384605199E1
2.133634842E1,-2.333148003E1,-3.760549545E1,-5.867742920E1,7.349538724E1
2.134636842E1,-2.320335960E1,-3.762561417E1,-5.910522461E1,7.380725110E1
2.135638942E1,-2.317092514E1,-3.764935303E1,-5.877069092E1,7.354155061E1
2.136641042E1,-2.305343819E1,-3.761145401E1,-5.939947510E1,7.398905410E1
2.137643042E1,-2.329778099E1,-3.756661987E1,-5.917919922E1,7.386619760E1
2.138645142E1,-2.342929268E1,-3.750750732E1,-5.871124268E1,7.350343446E1
2.139647242E1,-2.326450348E1,-3.760819626E1,-5.900250244E1,7.373539749E1
2.140649242E1,-2.321475410E1,-3.765533447E1,-5.854876709E1,7.338124522E1
2.141651342E1,-2.335211945E1,-3.751209259E1,-5.882702637E1,7.357375622E1
2.142653442E1,-2.318759727E1,-3.768155670E1,-5.873132324E1,7.353184829E1
2.143655442E1,-2.317355728E1,-3.764008331E1,-5.859533691E1,7.339756901E1
2.144657542E1,-2.304055595E1,-3.760179138E1,-5.923974609E1,7.385194277E1
2.145659642E1,-2.325664139E1,-3.762793732E1,-5.850506592E1,7.334559137E1
2.146661742E1,-2.330492210E1,-3.769306946E1,-5.907952881E1,7.385308121E1
2.147663742E1,-2.333563614E1,-3.764653015E1,-5.889874268E1,7.369447086E1
2.148665842E1,-2.331582260E1,-3.765176392E1,-5.867767334E1,7.351429968E1
2.149667942E1,-2.316159439E1,-3.758176422E1,-5.914630127E1,7.380469775E1
2.150669942E1,-2.324506760E1,-3.773403168E1,-5.871771240E1,7.356602520E1
2.151672042E1,-2.333043480E1,-3.759990692E1,-5.896722412E1,7.372377981E1
2.152674142E1,-2.318867683E1,-3.772154999E1,-5.897833252E1,7.375007643E1
2.153676142E1,-2.339045906E1,-3.754531860E1,-5.896813965E1,7.371571079E1
2.154678242E1,-2.339717293E1,-3.761349487E1,-5.927142334E1,7.399529933E1
2.155680342E1,-2.333163261E1,-3.761322784E1,-5.879986572E1,7.359717521E1
2.156682342E1,-2.334945107E1,-3.757548904E1,-5.915112305E1,7.386453547E1
2.157684442E1,-2.330096817E1,-3.765245819E1,-5.873199463E1,7.355331344E1
2.158686542E1,-2.327866554E1,-3.762134552E1,-5.894854736E1,7.370341338E1
2.159688542E1,-2.326389122E1,-3.762432480E1,-5.921405029E1,7.391280135E1
2.160690642E1,-2.339018631E1,-3.770696640E1,-5.866986084E1,7.355996671E1
2.161692742E1,-2.333509254E1,-3.761950302E1,-5.877197266E1,7.357919761E1
2.162694742E1,-2.334016228E1,-3.759990692E1,-5.834350586E1,7.322896184E1
2.163696842E1,-2.334426880E1,-3.759487152E1,-5.899389648E1,7.374692585E1
2.164698942E1,-2.338719177E1,-3.748218536E1,-5.892785645E1,7.365030362E1
