"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.836283079E1,1.418339089E-4,2.397713717E-3,-1.954970183E-3,3.096943064E-3
1.837285079E1,5.479659885E-4,-5.197089165E-3,7.979394868E-4,5.286464787E-3
1.838287179E1,-1.927665435E-3,6.108824164E-3,5.292170681E-4,6.427573212E-3
1.839289179E1,3.509351518E-4,-3.864713712E-3,1.055191271E-3,4.021516651E-3
1.840291279E1,5.578498822E-4,3.654671367E-3,-8.059910033E-4,3.783839425E-3
1.841293279E1,-1.236588112E-3,-1.459663268E-3,1.822548918E-3,2.642243663E-3
1.842295379E1,8.935993537E-4,-1.292110188E-3,9.109908715E-4,1.816032189E-3
1.843297479E1,-1.586156432E-4,5.306137726E-3,3.842175938E-4,5.322394165E-3
1.844299479E1,-5.233178381E-4,-5.748643540E-3,1.239493489E-3,5.903990872E-3
1.845301579E1,-1.420270535E-3,6.050224416E-3,-1.024725847E-3,6.298606746E-3
1.846303579E1,9.125755168E-4,-6.100227125E-3,3.556262236E-4,6.178352132E-3
1.847305679E1,-1.431006123E-3,2.606178867E-3,-3.067022189E-4,2.988981944E-3
1.848307679E1,6.118412130E-4,-1.491255825E-3,3.581668716E-4,1.651204746E-3
1.849309779E1,-7.069560234E-4,-2.701928839E-3,-1.747319475E-4,2.798345498E-3
1.850311879E1,-2.481010742E-4,2.201810945E-3,-2.232369501E-3,3.145313843E-3
1.851313879E1,-7.872399874E-5,-2.607591450E-3,7.935140748E-4,2.726792113E-3
1.852315979E1,-1.658510650E-3,4.067938775E-3,7.622493431E-4,4.458677776E-3
1.853317979E1,1.017966308E-3,-3.429125994E-3,2.071725670E-3,4.133667590E-3
1.854320079E1,-2.321811859E-3,4.313884303E-3,9.320303798E-5,4.899907641E-3
1.855322079E1,-4.797033034E-4,-3.211410251E-3,-1.462148502E-4,3.250330728E-3
1.856324179E1,-3.170534037E-4,1.698790933E-3,-9.065980557E-4,1.951495204E-3
1.857326179E1,-7.154622581E-4,-4.503801465E-4,3.922255710E-4,9.319707172E-4
1.858328279E1,-5.317030009E-4,7.409136742E-5,-8.796537295E-4,1.030528163E-3
1.859330379E1,-1.130647957E-3,1.481039450E-3,-5.081426352E-4,1.931334148E-3
1.860332379E1,2.647947986E-4,-3.472937969E-3,6.387778558E-4,3.541108806E-3
1.861334479E1,-1.716064522E-3,6.522971205E-3,-1.495180186E-4,6.746583315E-3
1.862336479E1,1.096620923E-3,-5.585618317E-3,7.541291416E-4,5.741987478E-3
1.863338579E1,-8.767812978E-4,6.897948682E-3,1.047609374E-3,7.031921990E-3
1.864340579E1,3.156401217E-4,-4.971107002E-3,1.276770141E-3,5.142146975E-3
1.865342679E1,-6.343096029E-4,2.445264254E-3,5.446672440E-4,2.584246186E-3
1.866344779E1,-7.969613653E-4,1.330756932E-3,1.026918180E-4,1.554543997E-3
1.867346779E1,-1.279751305E-4,-2.823241754E-3,5.594235845E-4,2.880976636E-3
1.868348879E1,-1.234014868E-3,4.120337777E-3,7.174522616E-4,4.360586410E-3
1.869350879E1,-4.893948790E-4,-4.857178312E-3,2.466053702E-4,4.887995776E-3
1.870352979E1,-1.350582810E-3,6.635201164E-3,3.299424425E-4,6.779294242E-3
1.871354979E1,1.976770582E-3,-6.267015357E-3,3.483183682E-4,6.580610086E-3
1.872357079E1,-3.111146158E-3,7.274982519E-3,5.389233120E-4,7.930639281E-3
1.873359179E1,1.109697623E-3,-5.806464702E-3,-7.622973062E-4,5.960499839E-3
1.874361179E1,1.353537198E-3,2.804657910E-3,3.652828746E-4,3.135538314E-3
1.875363279E1,-2.762910910E-3,3.440354951E-3,-1.607853221E-3,4.696265630E-3
1.876365279E1,5.437836517E-4,-6.282247137E-3,-1.042798394E-3,6.391381560E-3
1.877367379E1,2.134223469E-3,6.472163834E-3,7.945764810E-5,6.815433077E-3
1.878369379E1,-2.778702183E-3,-5.410035606E-3,-1.178725623E-3,6.195083952E-3
1.879371479E1,-2.138478216E-3,4.281740170E-3,-1.087112818E-3,4.907973333E-3
1.880373479E1,3.467496485E-3,-1.909110462E-3,-1.434672158E-4,3.960911192E-3
1.881375554E1,-1.263875631E-3,-5.688192323E-5,-2.249600366E-4,1.284999681E-3
1.882377654E1,-1.877635019E-3,-1.825462095E-5,-7.379164454E-4,2.017515099E-3
1.883379654E1,1.661173301E-3,-1.307757222E-3,4.565110430E-4,2.162898060E-3
1.884381754E1,-1.595347770E-3,2.422560938E-3,2.349414863E-4,2.910177573E-3
1.885383754E1,-3.700272646E-4,-3.036652692E-3,-4.708743654E-5,3.059476585E-3
1.886385854E1,4.021453205E-4,4.543749616E-3,-5.515080411E-4,4.594729867E-3
1.887387854E1,1.646640478E-3,-5.353888497E-3,1.816308592E-3,5.888507773E-3
1.888389954E1,-6.971680559E-4,3.169337753E-3,1.979619265E-5,3.245171333E-3
1.889392054E1,1.670275815E-4,-2.290941775E-3,1.048042905E-3,2.524818084E-3
1.890394054E1,8.309567347E-4,1.033734181E-3,-8.458602242E-4,1.573078183E-3
1.891396154E1,-1.163750887E-3,1.133869053E-3,-7.068433333E-4,1.771892393E-3
1.892398154E1,1.539255492E-3,-4.659717437E-3,7.143802941E-5,4.907889307E-3
1.893400254E1,-3.033924848E-3,6.448327098E-3,9.353673086E-4,7.187526302E-3
1.894402254E1,-6.185478996E-4,-8.194158785E-3,1.800855156E-3,8.412485898E-3
1.895404354E1,3.697513603E-4,5.100340582E-3,-7.134352345E-4,5.163252847E-3
1.896406354E1,-2.043922432E-3,-5.517915706E-4,-2.617561258E-4,2.133215674E-3
1.897408454E1,1.960672671E-3,-3.633335233E-3,-9.895979892E-4,4.245546657E-3
1.898410554E1,3.778876737E-3,5.850261077E-3,6.433948874E-5,6.964883605E-3
1.899412554E1,-1.527471584E-3,-5.853532813E-3,-3.925734200E-5,6.049674122E-3
1.900414654E1,-2.484104596E-3,5.147649441E-3,-1.636790577E-3,5.945431339E-3
1.901416654E1,2.299465239E-3,-4.786473699E-3,1.246081199E-3,5.454410070E-3
1.902418754E1,-1.319435309E-3,3.496916965E-3,9.842393920E-4,3.864979298E-3
1.903420754E1,-1.242086291E-4,-4.259273410E-3,-7.127269637E-4,4.320279793E-3
1.904422854E1,5.399324000E-4,4.300367553E-3,-1.005749917E-3,4.449294436E-3
1.905424954E1,1.895215129E-3,-5.190605763E-3,4.131821916E-4,5.541204571E-3
1.906426954E1,-8.628363721E-4,2.471549204E-3,-1.222228166E-4,2.620683210E-3
1.907429054E1,2.112165093E-4,-2.100033220E-3,5.970969796E-4,2.193462273E-3
1.908431054E1,1.759834820E-3,-1.540196594E-3,-5.675135180E-4,2.406511113E-3
1.909433154E1,-1.748080831E-3,3.199431114E-3,-1.385902986E-3,3.900368333E-3
1.910435154E1,-7.058542687E-4,-4.024287220E-3,5.836212076E-4,4.127194155E-3
1.911437254E1,-1.235557022E-3,5.693054758E-3,-3.679262009E-4,5.837194816E-3
1.912439354E1,6.687880959E-4,-4.548251629E-3,7.687727921E-4,4.660995817E-3
1.913441354E1,-1.816740143E-3,3.518463578E-3,8.681085892E-4,4.053855353E-3
1.914443454E1,-5.040001124E-4,-3.161051078E-3,7.802178152E-4,3.294692682E-3
1.915445454E1,1.427058131E-3,4.432967398E-5,-5.857176147E-4,1.543219088E-3
1.916447554E1,6.541565526E-4,-9.994517313E-5,-1.306730090E-3,1.464736618E-3
1.917449554E1,-7.072514854E-4,-2.674422925E-3,4.208623432E-4,2.798190086E-3
1.918451654E1,-2.598711755E-3,3.157815896E-3,-8.060396649E-4,4.168309485E-3
1.919453654E1,1.031975728E-3,-5.795465317E-3,1.448020339E-5,5.886646058E-3
1.920455754E1,1.512153540E-4,4.249622580E-3,-1.505300170E-3,4.510885363E-3
1.921457854E1,1.523009734E-3,-3.867425956E-3,-1.449906500E-3,4.402132555E-3
1.922459854E1,1.065526158E-4,3.197314451E-3,-4.831710830E-4,3.235371300E-3
1.923461954E1,9.097619914E-4,-3.034482244E-3,-7.372365799E-4,3.252578538E-3
1.924463954E1,-8.850400336E-4,2.383690327E-3,-6.489357911E-4,2.624193800E-3
1.925466054E1,-5.023437552E-4,1.270755543E-3,-1.337895403E-3,1.912363200E-3
1.926468054E1,1.388661098E-3,-3.786120564E-3,7.395688444E-4,4.100006176E-3
1.927470154E1,-5.730232224E-4,3.726124065E-3,-1.031167107E-3,3.908409109E-3
1.928472254E1,9.723552503E-4,-4.652727861E-3,4.580644891E-4,4.775266941E-3
1.929474254E1,-4.788010847E-4,4.723729566E-3,-1.242896542E-3,4.907918429E-3
1.930476354E1,1.006632112E-3,-4.420018755E-3,-5.162991583E-4,4.562503570E-3
1.931478354E1,-2.395822434E-3,8.453169139E-4,-6.595773157E-4,2.624798669E-3
1.932480454E1,-2.992583904E-4,-1.702888403E-5,3.047594801E-4,4.274621712E-4
1.933482454E1,1.053094864E-3,-5.078494432E-4,1.521291677E-3,1.918657920E-3
1.934484554E1,8.351542056E-5,1.823017024E-3,2.930336632E-4,1.848305880E-3
1.935486554E1,1.248115906E-3,-3.209291957E-3,4.927706905E-4,3.478530025E-3
1.936488654E1,-3.505155910E-4,5.540094338E-3,6.945803761E-4,5.594456931E-3
1.937490754E1,5.456381477E-4,-3.964994103E-3,-1.130484045E-3,4.158953402E-3
1.938492754E1,-1.323800534E-4,4.940777086E-3,1.576915383E-5,4.942575377E-3
1.939494854E1,3.163625952E-4,-2.891312819E-3,-1.645269804E-4,2.913218879E-3
1.940496854E1,8.226484060E-4,-3.194837482E-4,-1.380487811E-4,8.932400188E-4
1.941498954E1,-5.076006055E-4,-1.636887901E-4,-6.333966739E-4,8.280360748E-4
1.942500954E1,5.705803633E-4,-3.168333322E-3,9.179553017E-4,3.347617052E-3
1.943503054E1,-7.833705749E-4,3.160403110E-3,-1.396331703E-3,3.542818017E-3
1.944505154E1,-5.530472845E-5,-4.882263485E-3,2.580182627E-4,4.889389407E-3
1.945507154E1,2.767916303E-4,4.396722652E-3,-6.167218089E-6,4.405430935E-3
1.946509254E1,1.188919879E-3,-3.741831984E-3,2.077383455E-3,4.441886885E-3
1.947511254E1,-1.364252646E-3,2.418326214E-3,-6.118763704E-4,2.843216427E-3
1.948513354E1,9.227590635E-4,-1.926515251E-4,-9.622075595E-5,9.475533406E-4
1.949515354E1,-3.150783014E-4,-1.683755429E-3,2.000219654E-3,2.633474007E-3
1.950517454E1,-2.561046276E-4,3.803647822E-3,7.633529603E-4,3.887934423E-3
1.951519554E1,7.657504175E-4,-4.042557441E-3,7.313950919E-4,4.178945219E-3
1.952521554E1,-2.787398873E-3,4.705182742E-3,1.177390572E-3,5.594156386E-3
1.953523654E1,1.495763194E-3,-4.676335026E-3,7.954933681E-4,4.973753764E-3
1.954525654E1,-5.858491641E-4,4.706114996E-3,-2.355927136E-4,4.748288273E-3
1.955527754E1,1.461322885E-3,-3.021845594E-3,-7.979781367E-5,3.357585898E-3
1.956529754E1,-6.592124701E-4,3.153971396E-3,5.436474457E-4,3.267667241E-3
1.957531854E1,-8.485631552E-4,-1.093770727E-3,6.232759915E-4,1.518178775E-3
1.958533854E1,1.664133510E-3,-1.072866493E-3,7.985513657E-4,2.134963029E-3
1.959535954E1,-7.124715485E-4,1.959142508E-3,5.958848633E-4,2.168163703E-3
1.960538054E1,-5.829462316E-4,-2.995352726E-3,1.143324189E-4,3.053692219E-3
1.961540054E1,-5.893378984E-4,4.403707571E-3,7.737311535E-4,4.509835854E-3
1.962542154E1,1.183680724E-3,-5.287103821E-3,-4.330230877E-4,5.435262262E-3
1.963544154E1,-1.278411481E-3,3.881360870E-3,2.705841325E-4,4.095425972E-3
1.964546254E1,1.799745951E-4,-3.935523797E-3,-2.781411167E-4,3.949443112E-3
1.965548254E1,-5.876645446E-7,2.086948603E-3,-1.455524703E-3,2.544387349E-3
1.966550354E1,1.406297088E-4,-7.206081063E-4,-9.972129483E-4,1.238340188E-3
1.967552454E1,-3.331466578E-4,-2.310249023E-3,1.064606477E-3,2.565467637E-3
1.968554454E1,1.302663237E-3,-5.970251514E-4,-6.058418658E-4,1.555768269E-3
1.969556554E1,2.466198523E-3,3.931381507E-4,4.509002902E-4,2.537716263E-3
1.970558554E1,-3.949620761E-3,3.365612589E-3,-1.048453618E-3,5.293968950E-3
1.971560654E1,5.301401950E-3,-6.609523669E-3,-1.269229688E-3,8.567473943E-3
1.972562654E1,-4.952672869E-3,1.247308590E-2,5.456530489E-4,1.343147712E-2
1.973564754E1,1.586719416E-3,-1.864648424E-2,-8.389241993E-4,1.873266791E-2
1.974566854E1,4.575725179E-4,2.481473610E-2,2.050586976E-3,2.490352198E-2
1.975568854E1,1.045598416E-3,-2.112372592E-2,-1.551338471E-3,2.120640761E-2
1.976570954E1,-1.010822249E-3,1.553830784E-2,1.547408756E-3,1.564785116E-2
1.977572954E1,3.116278443E-3,-1.033749711E-2,-1.320815645E-3,1.087748095E-2
1.978575054E1,-2.338170540E-3,6.325489841E-3,3.326865844E-4,6.752002930E-3
1.979577054E1,1.386526739E-3,-4.527690820E-3,9.052664973E-4,4.820990354E-3
1.980579154E1,-1.343368436E-3,4.937636666E-3,-1.920785289E-4,5.120721508E-3
1.981581196E1,1.036698464E-3,-3.957854584E-3,6.673233584E-4,4.145440517E-3
1.982583296E1,1.418975648E-3,4.680827260E-3,2.289887518E-3,5.400668530E-3
1.983585396E1,3.208087292E-3,-3.857799573E-3,7.543084212E-4,5.073797671E-3
1.984587396E1,5.651242100E-5,3.729294054E-3,1.670858357E-3,4.086880895E-3
1.985589496E1,2.555356361E-3,-4.068707582E-3,5.435422063E-4,4.835252387E-3
1.986591496E1,-3.152532969E-3,7.068272214E-3,1.666094176E-4,7.741233423E-3
1.987593596E1,2.330915770E-3,-9.494725615E-3,1.790072303E-3,9.939182143E-3
1.988595596E1,4.103314131E-4,8.695503697E-3,-5.939414259E-4,8.725418204E-3
1.989597696E1,-2.266411670E-3,-5.787831731E-3,-2.376106568E-4,6.220295558E-3
1.990599796E1,5.837026052E-3,-1.831641188E-3,-1.803169725E-3,6.377868267E-3
1.991601796E1,-3.663800424E-3,9.502506815E-3,1.215523109E-3,1.025663521E-2
1.992603896E1,3.587824991E-3,-2.076660842E-2,-9.438067209E-4,2.109538538E-2
1.993605896E1,-2.151819644E-3,2.579823136E-2,-8.681728505E-4,2.590237042E-2
1.994607996E1,4.625829868E-3,-2.742047794E-2,-1.506539294E-3,2.784870864E-2
1.995609996E1,-5.135188811E-3,2.628429420E-2,1.410953701E-3,2.681837199E-2
1.996612096E1,1.705155475E-3,-2.296241000E-2,-2.050832845E-4,2.302654745E-2
1.997614196E1,-2.606236143E-3,1.917385869E-2,1.516916789E-3,1.940954302E-2
1.998616196E1,1.048842212E-3,-1.483703963E-2,-2.019607928E-3,1.501055067E-2
1.999618296E1,-2.699024277E-3,9.650992230E-3,4.379572347E-4,1.003086186E-2
2.000620296E1,2.925967798E-3,-6.278281100E-3,-1.317902934E-4,6.927876284E-3
2.001622396E1,2.550836653E-4,6.102488376E-3,9.190929122E-4,6.176581890E-3
2.002624396E1,-3.803423839E-3,-3.444597358E-3,-1.647789031E-5,5.131428200E-3
2.003626496E1,5.996742286E-3,-3.451787867E-3,-9.019786958E-4,6.977773505E-3
2.004628596E1,-4.255013540E-3,1.290324237E-2,1.121414360E-3,1.363291510E-2
2.005630596E1,9.304271080E-4,-2.126298472E-2,-2.042953391E-3,2.138115695E-2
2.006632696E1,3.762440756E-4,2.596357465E-2,-5.208179355E-4,2.597152324E-2
2.007634696E1,2.065487206E-3,-2.284018509E-2,-1.277688425E-3,2.296895253E-2
2.008636796E1,-2.889051335E-3,1.490504853E-2,5.763447843E-4,1.519339537E-2
2.009638796E1,9.003605228E-4,-1.044371724E-2,5.649589002E-5,1.048260801E-2
2.010640896E1,5.569974892E-4,3.129856661E-3,-5.998183042E-5,3.179598519E-3
2.011642996E1,-8.369011339E-4,-5.687414669E-4,-2.352164593E-3,2.560575840E-3
2.012644996E1,4.029162228E-4,-1.784021966E-3,7.017906755E-4,1.958975755E-3
2.013647096E1,-1.009539701E-4,4.123934545E-3,8.410741575E-4,4.210039616E-3
2.014649096E1,1.705775270E-3,-4.925074056E-3,-2.187148202E-4,5.216690512E-3
2.015651196E1,-6.990591064E-4,2.717665397E-3,1.690415666E-4,2.811221068E-3
2.016653196E1,7.805118803E-4,-1.889895648E-3,-3.615473397E-4,2.076444277E-3
2.017655296E1,1.429257914E-3,-8.240985917E-4,1.939423848E-3,2.546228885E-3
2.018657296E1,-1.510072965E-3,1.702708541E-3,9.501180612E-4,2.466224051E-3
2.019659396E1,3.517428413E-4,-2.974334871E-3,3.980449401E-4,3.021395493E-3
2.020661496E1,4.997460637E-4,5.059036426E-3,5.319849588E-4,5.111418950E-3
2.021663496E1,-2.038611565E-4,-5.545138381E-3,1.171143726E-3,5.671128342E-3
2.022665596E1,-1.690368983E-3,4.997571465E-3,-6.522058975E-4,5.315866851E-3
2.023667596E1,-7.308321074E-4,-2.644635504E-3,-1.757664140E-4,2.749382904E-3
2.024669696E1,1.096096355E-3,1.307229162E-3,1.648792531E-3,2.372507558E-3
2.025671696E1,3.227144480E-4,1.190582872E-3,1.851189882E-4,1.247357700E-3
2.026673796E1,-2.023775829E-3,-1.849193126E-3,-3.645569086E-5,2.741625948E-3
2.027675896E1,1.171218464E-3,1.175891608E-3,-6.308734883E-4,1.775521085E-3
2.028677896E1,-1.087122480E-3,-2.837568521E-3,8.603571914E-4,3.158139468E-3
2.029679996E1,1.989179291E-4,4.687459441E-4,1.261238940E-4,5.245934991E-4
2.030681996E1,-5.237748846E-4,-1.563501079E-3,6.841630675E-4,1.785204430E-3
2.031684096E1,1.740178326E-3,-5.040790420E-3,-3.704193747E-3,6.492983904E-3
2.032686096E1,-3.356586210E-3,1.044630446E-2,3.389194608E-4,1.097755957E-2
2.033688196E1,2.665353473E-3,-1.320043486E-2,8.782097138E-4,1.349543782E-2
2.034690296E1,-1.361822826E-3,1.420999877E-2,-3.274381161E-4,1.427885998E-2
2.035692296E1,3.451041644E-3,-1.512418780E-2,-1.026517712E-3,1.554684803E-2
2.036694396E1,-2.368321177E-3,1.574370451E-2,-3.550294787E-5,1.592088055E-2
2.037696396E1,2.184618963E-3,-1.369940583E-2,-1.649644924E-3,1.397024010E-2
2.038698496E1,-4.564858973E-4,9.151449427E-3,6.717038341E-4,9.187414872E-3
2.039700496E1,5.451289471E-4,-5.185411312E-3,1.001136843E-3,5.309230737E-3
2.040702596E1,4.684298765E-4,-1.569637563E-3,9.956397116E-4,1.916895162E-3
2.041704696E1,-1.875151880E-3,9.566370398E-3,-1.696550054E-3,9.894944126E-3
2.042706696E1,5.783236120E-4,-1.579594053E-2,2.532545477E-3,1.600812238E-2
2.043708796E1,-1.183890039E-3,1.839452051E-2,-4.704350140E-4,1.843858154E-2
2.044710796E1,1.459016465E-3,-1.651070453E-2,7.492350414E-5,1.657521363E-2
2.045712896E1,-1.111831516E-4,8.713426068E-3,4.525599070E-4,8.725879097E-3
2.046714896E1,1.118616899E-3,-5.556456279E-3,-9.713980835E-4,5.750576005E-3
2.047716996E1,-2.558675827E-3,1.128611038E-3,-3.173258156E-4,2.814476957E-3
2.048718996E1,-1.809988171E-4,1.152644400E-4,-1.000249060E-3,1.023007646E-3
2.049721096E1,1.044854289E-3,-5.585231818E-3,-3.821293358E-4,5.694958979E-3
2.050723196E1,-2.038470237E-3,8.539042436E-3,-9.389594197E-6,8.778991673E-3
2.051725196E1,3.279596101E-3,-9.505737573E-3,-1.101551810E-3,1.011574089E-2
2.052727296E1,3.431565128E-4,1.013648417E-2,2.435548231E-5,1.014232029E-2
2.053729296E1,1.030518441E-3,-8.337598294E-3,-1.296572154E-3,8.500506627E-3
2.054731396E1,-1.496628043E-3,3.937460482E-3,-3.523158375E-4,4.227010409E-3
2.055733396E1,-1.168441959E-4,-6.072240649E-4,-1.500937156E-3,1.623325592E-3
2.056735496E1,1.124397852E-3,-1.733528217E-3,-5.435841158E-4,2.136556646E-3
2.057737596E1,-6.300925743E-4,2.630860312E-3,6.383266300E-4,2.779550956E-3
2.058739596E1,2.950569382E-3,-4.171239678E-3,-2.305496018E-4,5.114513979E-3
2.059741696E1,-5.970275961E-4,5.789249204E-3,-1.415123697E-3,5.989526140E-3
2.060743696E1,1.035625348E-3,-6.442809477E-3,6.863041781E-4,6.561503429E-3
2.061745796E1,-1.128725591E-3,6.310269237E-3,-3.328875173E-4,6.419060165E-3
2.062747796E1,-6.558373570E-5,-6.641657092E-3,7.890760899E-4,6.688688304E-3
2.063749896E1,-2.759371186E-3,6.073338911E-3,6.436672993E-4,6.701782036E-3
2.064751996E1,1.512605697E-3,-3.077653702E-3,-1.558805350E-3,3.766935416E-3
2.065753996E1,-1.847770764E-3,1.255309093E-3,5.576089025E-4,2.302386892E-3
2.066756096E1,-5.004904233E-5,2.915656660E-4,-1.404208131E-3,1.435031679E-3
2.067758096E1,3.146277042E-3,-2.739377785E-3,4.837065935E-4,4.199669266E-3
2.068760196E1,-1.075644977E-3,5.941595882E-3,-1.448345371E-3,6.209450705E-3
2.069762196E1,8.732562419E-4,-5.270578898E-3,-6.869477220E-4,5.386415836E-3
2.070764296E1,3.033943940E-4,4.496843554E-3,-5.754767917E-4,4.543657519E-3
2.071766396E1,2.988672350E-4,-2.734970301E-3,1.861872151E-4,2.757544171E-3
2.072768396E1,-3.360165283E-5,2.004418056E-3,-1.425293740E-4,2.009760045E-3
2.073770496E1,-2.546438482E-4,1.537875505E-4,-2.810137812E-4,4.092222444E-4
2.074772496E1,3.259866964E-3,-6.039501633E-3,1.106651966E-3,6.951761732E-3
2.075774596E1,-4.628948402E-3,1.289131306E-2,-9.338618256E-4,1.372899172E-2
2.076776596E1,3.037866671E-3,-1.986645907E-2,1.330957748E-4,2.009782437E-2
2.077778696E1,-2.069543581E-3,2.247487195E-2,-1.183038345E-3,2.260093935E-2
2.078780796E1,1.454401063E-3,-2.164985985E-2,-9.366832674E-4,2.171886483E-2
2.079782796E1,-4.998263903E-4,1.482159924E-2,1.752749085E-5,1.483003498E-2
2.080784896E1,4.188038409E-3,-7.467433810E-3,-4.927767441E-4,8.575841786E-3
2.081786879E1,-2.722332021E-3,5.074018845E-4,-7.953119930E-4,2.881157662E-3
2.082788979E1,-1.644520555E-3,5.877750227E-4,2.620751970E-3,3.149328217E-3
2.083790979E1,1.989362529E-3,-4.310843535E-3,-2.538640983E-4,4.754511776E-3
2.084793079E1,-2.825262491E-3,3.661090974E-3,-7.672188804E-5,4.625103405E-3
2.085795079E1,5.335162859E-4,-5.227475427E-3,-4.394445568E-4,5.272973591E-3
2.086797179E1,-1.166713890E-3,7.657708600E-3,1.133177429E-4,7.746906687E-3
2.087799279E1,6.173376460E-4,-8.365199901E-3,9.013470262E-4,8.436237409E-3
2.088801279E1,-2.087395638E-3,7.169113029E-3,6.697839126E-4,7.496800161E-3
2.089803379E1,6.026632618E-4,-5.653741304E-3,-1.061803428E-3,5.784066066E-3
2.090805379E1,4.379930906E-4,2.244435484E-3,4.556798376E-4,2.331731696E-3
2.091807479E1,-1.545262989E-3,-1.628865954E-3,-1.384031959E-3,2.637534163E-3
2.092809479E1,1.811149996E-3,-6.813969230E-4,8.285348304E-4,2.105002622E-3
2.093811579E1,-2.017943189E-3,1.946344040E-3,2.037343569E-3,3.465706083E-3
2.094813679E1,2.277524211E-3,-5.986369681E-3,-1.592033077E-4,6.406955921E-3
2.095815679E1,-9.816522943E-4,6.663911510E-3,1.181698404E-3,6.838696437E-3
2.096817779E1,-1.802146435E-4,-6.236706860E-3,9.883530438E-4,6.317106261E-3
2.097819779E1,-1.050802064E-3,4.339770880E-3,-8.383579552E-5,4.465962909E-3
2.098821879E1,1.444007037E-3,-3.119796980E-3,3.233309835E-4,3.452945474E-3
2.099823879E1,2.343989909E-4,2.871849574E-4,8.881874382E-4,9.624422124E-4
2.100825979E1,-3.521556500E-4,1.193458680E-3,-1.240493730E-3,1.757037824E-3
2.101828079E1,1.304330537E-3,-3.447099589E-3,3.569293767E-5,3.685789971E-3
2.102830079E1,-1.929705730E-3,2.634041943E-3,-8.898160886E-4,3.384333587E-3
2.103832179E1,1.612830907E-3,-5.460902117E-3,1.434324775E-3,5.871964154E-3
2.104834179E1,-8.366417605E-4,3.960310481E-3,-1.008163439E-3,4.171381314E-3
2.105836279E1,7.183779962E-4,-3.945283592E-3,5.130339414E-4,4.042837295E-3
2.106838279E1,-6.644960959E-4,8.396041812E-4,-9.818570688E-4,1.452767547E-3
2.107840379E1,-1.093265018E-3,1.665716642E-3,-6.827842444E-4,2.106189606E-3
2.108842479E1,1.583778299E-3,-5.151575431E-3,5.476786755E-4,5.417290380E-3
2.109844479E1,-2.486330923E-3,8.725358173E-3,-8.345020469E-4,9.110988441E-3
2.110846579E1,3.114272840E-3,-1.197089255E-2,-3.563752398E-5,1.236940717E-2
2.111848579E1,-1.267425949E-3,1.488975063E-2,-4.585476127E-4,1.495062903E-2
2.112850679E1,1.037981128E-3,-1.270431466E-2,7.106433623E-4,1.276644155E-2
2.113852679E1,1.567417756E-3,7.572195958E-3,-1.405030489E-4,7.733995808E-3
2.114854779E1,-4.252868239E-4,-3.052749089E-4,1.214190852E-3,1.322240930E-3
2.115856879E1,-3.808122128E-4,-6.104308181E-3,3.579845652E-4,6.126642576E-3
2.116858879E1,5.762162618E-5,8.990101516E-3,-8.770513814E-4,9.032965441E-3
2.117860979E1,7.287382614E-4,-8.613126352E-3,1.913408749E-3,8.853142835E-3
2.118862979E1,-1.078595407E-3,8.352593519E-3,-1.425840892E-4,8.423153612E-3
2.119865079E1,3.250639420E-3,-7.131557912E-3,-7.138322107E-4,7.869900337E-3
2.120867079E1,-2.575951861E-3,5.792284384E-3,-1.192593481E-4,6.340371375E-3
2.121869179E1,2.861157758E-3,-5.923227407E-3,1.068431884E-4,6.578925604E-3
2.122871279E1,1.532277092E-4,6.068747956E-3,6.641908549E-4,6.106908381E-3
2.123873279E1,-5.796742626E-4,-4.991892260E-3,1.451405697E-4,5.027531836E-3
2.124875379E1,1.385556534E-4,3.594469745E-4,4.300242290E-4,5.773392712E-4
2.125877379E1,-2.260153648E-3,3.076670226E-3,-4.562756512E-4,3.844786295E-3
2.126879479E1,7.603750564E-4,-4.909480922E-3,4.141158424E-4,4.985244736E-3
2.127881479E1,8.304161020E-4,6.124527659E-3,1.528648660E-3,6.366804275E-3
2.128883579E1,-2.253678162E-3,-4.712154157E-3,-1.500872895E-4,5.225513205E-3
2.129885679E1,-1.608660561E-3,3.701038193E-3,2.174288966E-4,4.041379447E-3
2.130887679E1,3.078039037E-3,-5.150181241E-3,8.683144115E-4,6.062397302E-3
2.131889779E1,-3.732196521E-3,8.452180773E-3,2.858811058E-4,9.243937402E-3
2.132891779E1,-1.260332298E-3,-6.899023429E-3,-1.943458803E-3,7.277499151E-3
2.133893879E1,4.243356176E-3,2.222569194E-3,2.316799946E-3,5.321038192E-3
2.134895879E1,-3.128903452E-3,3.247808199E-3,-9.710481390E-5,4.510845182E-3
2.135897979E1,-2.990685403E-3,-5.045008846E-3,5.442928523E-5,5.865089597E-3
2.136900079E1,2.065993845E-3,4.484140314E-3,9.989142418E-4,5.037228860E-3
2.137902079E1,-8.397595957E-5,-3.794029821E-3,-4.386603832E-4,3.820227372E-3
2.138904179E1,-3.545671934E-3,-1.402798225E-4,-5.663803313E-4,3.593362572E-3
2.139906179E1,2.128725173E-3,2.509384649E-4,-2.449366730E-4,2.157413949E-3
2.140908279E1,-4.085108265E-2,2.759995311E-2,1.134388149E-3,4.931384392E-2
2.141910279E1,-1.241662130E-1,-1.354535390E-2,2.021194249E-2,1.265276558E-1
