"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.047981208E1,2.573334210E-1,6.670062152E-1,9.783914402E0
2.048983208E1,2.573938300E-1,6.671185548E-1,9.783905046E0
2.049985108E1,2.573673896E-1,6.671034251E-1,9.783906800E0
2.050987008E1,2.573023942E-1,6.669151448E-1,9.783921418E0
2.051988908E1,2.571817223E-1,6.667798548E-1,9.783933697E0
2.052990808E1,2.572000496E-1,6.665925246E-1,9.783945976E0
2.053992708E1,2.570815156E-1,6.665238199E-1,9.783954163E0
2.054994608E1,2.571902190E-1,6.665127102E-1,9.783951824E0
2.055996508E1,2.572576082E-1,6.665273282E-1,9.783948900E0
2.056998508E1,2.573877087E-1,6.664694408E-1,9.783949485E0
2.058000408E1,2.574201425E-1,6.665341987E-1,9.783944222E0
2.059002308E1,2.575454191E-1,6.664939991E-1,9.783943638E0
2.060004208E1,2.574974537E-1,6.663760315E-1,9.783952993E0
2.061006108E1,2.574769153E-1,6.662139174E-1,9.783964688E0
2.062008008E1,2.573421735E-1,6.660177433E-1,9.783981645E0
2.063009908E1,2.572898592E-1,6.659784939E-1,9.783985738E0
2.064011808E1,2.572555982E-1,6.658654234E-1,9.783994508E0
2.065013708E1,2.572773243E-1,6.659176829E-1,9.783989831E0
2.066015708E1,2.571649298E-1,6.658756560E-1,9.783995678E0
2.067017608E1,2.573152215E-1,6.659965472E-1,9.783983983E0
2.068019508E1,2.572651182E-1,6.661281095E-1,9.783975797E0
2.069021408E1,2.571435327E-1,6.660735843E-1,9.783982814E0
2.070023308E1,2.572633092E-1,6.659874109E-1,9.783985738E0
2.071025208E1,2.571831110E-1,6.659930389E-1,9.783987492E0
2.072027108E1,2.573139973E-1,6.659286464E-1,9.783988661E0
2.073029008E1,2.572433556E-1,6.659706733E-1,9.783987492E0
2.074031008E1,2.573863566E-1,6.658803338E-1,9.783989831E0
2.075032908E1,2.573382084E-1,6.658425462E-1,9.783993339E0
2.076034896E1,2.573916739E-1,6.658183533E-1,9.783993924E0
2.077036796E1,2.574556278E-1,6.658473701E-1,9.783990415E0
2.078038696E1,2.573444941E-1,6.659936967E-1,9.783983399E0
2.079040596E1,2.574666279E-1,6.659552512E-1,9.783982814E0
2.080042496E1,2.574038434E-1,6.659179752E-1,9.783986907E0
2.081044396E1,2.573320871E-1,6.658798221E-1,9.783991000E0
2.082046396E1,2.573486603E-1,6.658155759E-1,9.783995093E0
2.083048296E1,2.573968815E-1,6.657810773E-1,9.783996263E0
2.084050196E1,2.573265870E-1,6.658115559E-1,9.783996263E0
2.085052096E1,2.573898832E-1,6.658299015E-1,9.783993339E0
2.086053996E1,2.575267445E-1,6.657305720E-1,9.783996263E0
2.087055896E1,2.574599218E-1,6.656707111E-1,9.784002110E0
2.088057796E1,2.574485198E-1,6.656234948E-1,9.784005618E0
2.089059696E1,2.573736754E-1,6.656041990E-1,9.784009126E0
2.090061696E1,2.574347240E-1,6.655639994E-1,9.784010296E0
2.091063596E1,2.573827751E-1,6.656230563E-1,9.784007372E0
2.092065496E1,2.574623886E-1,6.656951232E-1,9.784000356E0
2.093067396E1,2.574917161E-1,6.658022004E-1,9.783992169E0
2.094069296E1,2.575363011E-1,6.658339215E-1,9.783989246E0
2.095071196E1,2.575910274E-1,6.658656427E-1,9.783985153E0
2.096073096E1,2.575912466E-1,6.659165865E-1,9.783981645E0
2.097074996E1,2.576351921E-1,6.659217759E-1,9.783980475E0
2.098076896E1,2.576976294E-1,6.659835371E-1,9.783974628E0
2.099078896E1,2.577093604E-1,6.660376239E-1,9.783970535E0
2.100080796E1,2.577002424E-1,6.660528997E-1,9.783969950E0
2.101082696E1,2.575729193E-1,6.660168663E-1,9.783975797E0
2.102084596E1,2.574192106E-1,6.659915040E-1,9.783981060E0
2.103086496E1,2.574375197E-1,6.659942814E-1,9.783980475E0
2.104088396E1,2.573744246E-1,6.658865464E-1,9.783989831E0
2.105090296E1,2.573617252E-1,6.657997884E-1,9.783995678E0
2.106092196E1,2.574403702E-1,6.657192430E-1,9.783999186E0
2.107094196E1,2.574349433E-1,6.657042595E-1,9.784000356E0
2.108096096E1,2.575284622E-1,6.656367242E-1,9.784002694E0
2.109097996E1,2.575634358E-1,6.656492957E-1,9.784000940E0
2.110099896E1,2.576005108E-1,6.656797012E-1,9.783998017E0
2.111101796E1,2.576684664E-1,6.657169041E-1,9.783993339E0
2.112103696E1,2.577127226E-1,6.656970236E-1,9.783993924E0
2.113105596E1,2.576528800E-1,6.657704061E-1,9.783990415E0
2.114107496E1,2.577121013E-1,6.656975352E-1,9.783993339E0
2.115109496E1,2.576722671E-1,6.656561662E-1,9.783997432E0
2.116111396E1,2.577267559E-1,6.655761324E-1,9.784001525E0
2.117113296E1,2.577389985E-1,6.655337401E-1,9.784003864E0
2.118115196E1,2.577300997E-1,6.655118861E-1,9.784005618E0
2.119117096E1,2.577611996E-1,6.654921518E-1,9.784006203E0
2.120118996E1,2.577250017E-1,6.655651689E-1,9.784002110E0
2.121120896E1,2.576997490E-1,6.654367494E-1,9.784011465E0
2.122122796E1,2.576623634E-1,6.653683370E-1,9.784017313E0
2.123124796E1,2.576673518E-1,6.653716260E-1,9.784016728E0
2.124126696E1,2.575652083E-1,6.653540113E-1,9.784020821E0
2.125128596E1,2.575950108E-1,6.653923105E-1,9.784017313E0
2.126130496E1,2.575011813E-1,6.653162237E-1,9.784024914E0
2.127132396E1,2.574495248E-1,6.652836254E-1,9.784028422E0
2.128134296E1,2.574299000E-1,6.652974395E-1,9.784028422E0
2.129136196E1,2.574736445E-1,6.652692997E-1,9.784029007E0
2.130138096E1,2.573975759E-1,6.651735516E-1,9.784037778E0
2.131140096E1,2.574597026E-1,6.651214383E-1,9.784039532E0
2.132141996E1,2.578492916E-1,6.645104042E-1,9.784070522E0
2.133143896E1,2.581429314E-1,6.643101371E-1,9.784076369E0
2.134145796E1,2.578521238E-1,6.642457446E-1,9.784088649E0
2.135147696E1,2.585514874E-1,6.639161079E-1,9.784092742E0
2.136149596E1,2.581853603E-1,6.639693175E-1,9.784098589E0
2.137151496E1,2.581177519E-1,6.639126726E-1,9.784104436E0
2.138153396E1,2.580333692E-1,6.640805608E-1,9.784095080E0
2.139155396E1,2.573074009E-1,6.645049225E-1,9.784085140E0
2.140157296E1,2.575615538E-1,6.646463520E-1,9.784068768E0
2.141159196E1,2.576267685E-1,6.646609700E-1,9.784066429E0
